ds,y,ticker,name
2022-11-16,948.4943237304688,HCLTECH.NS,HCL Technologies
2022-11-17,937.6378173828125,HCLTECH.NS,HCL Technologies
2022-11-18,946.73486328125,HCLTECH.NS,HCL Technologies
2022-11-21,940.1693115234375,HCLTECH.NS,HCL Technologies
2022-11-22,946.9494018554688,HCLTECH.NS,HCL Technologies
2022-11-23,946.9494018554688,HCLTECH.NS,HCL Technologies
2022-11-24,969.434326171875,HCLTECH.NS,HCL Technologies
2022-11-25,968.2328491210938,HCLTECH.NS,HCL Technologies
2022-11-28,960.1658325195312,HCLTECH.NS,HCL Technologies
2022-11-29,968.8765258789062,HCLTECH.NS,HCL Technologies
2022-11-30,961.8823852539062,HCLTECH.NS,HCL Technologies
2022-12-01,975.2703247070312,HCLTECH.NS,HCL Technologies
2022-12-02,974.5408935546875,HCLTECH.NS,HCL Technologies
2022-12-05,970.5070190429688,HCLTECH.NS,HCL Technologies
2022-12-06,962.010986328125,HCLTECH.NS,HCL Technologies
2022-12-07,949.0947875976562,HCLTECH.NS,HCL Technologies
2022-12-08,945.1900024414062,HCLTECH.NS,HCL Technologies
2022-12-09,881.8113403320312,HCLTECH.NS,HCL Technologies
2022-12-12,882.5836791992188,HCLTECH.NS,HCL Technologies
2022-12-13,896.572265625,HCLTECH.NS,HCL Technologies
2022-12-14,906.44189453125,HCLTECH.NS,HCL Technologies
2022-12-15,894.5555419921875,HCLTECH.NS,HCL Technologies
2022-12-16,883.656494140625,HCLTECH.NS,HCL Technologies
2022-12-19,886.7459716796875,HCLTECH.NS,HCL Technologies
2022-12-20,883.6992797851562,HCLTECH.NS,HCL Technologies
2022-12-21,892.8392333984375,HCLTECH.NS,HCL Technologies
2022-12-22,891.7664794921875,HCLTECH.NS,HCL Technologies
2022-12-23,884.4716796875,HCLTECH.NS,HCL Technologies
2022-12-26,885.4155883789062,HCLTECH.NS,HCL Technologies
2022-12-27,889.40625,HCLTECH.NS,HCL Technologies
2022-12-28,888.6338500976562,HCLTECH.NS,HCL Technologies
2022-12-29,896.3578491210938,HCLTECH.NS,HCL Technologies
2022-12-30,891.9380493164062,HCLTECH.NS,HCL Technologies
2023-01-02,892.0668334960938,HCLTECH.NS,HCL Technologies
2023-01-03,893.697265625,HCLTECH.NS,HCL Technologies
2023-01-04,889.620849609375,HCLTECH.NS,HCL Technologies
2023-01-05,896.0574951171875,HCLTECH.NS,HCL Technologies
2023-01-06,886.3598022460938,HCLTECH.NS,HCL Technologies
2023-01-09,916.0967407226562,HCLTECH.NS,HCL Technologies
2023-01-10,913.0071411132812,HCLTECH.NS,HCL Technologies
2023-01-11,905.2404174804688,HCLTECH.NS,HCL Technologies
2023-01-12,919.7012329101562,HCLTECH.NS,HCL Technologies
2023-01-13,924.9791870117188,HCLTECH.NS,HCL Technologies
2023-01-16,938.6246337890625,HCLTECH.NS,HCL Technologies
2023-01-17,953.5147705078125,HCLTECH.NS,HCL Technologies
2023-01-18,957.0332641601562,HCLTECH.NS,HCL Technologies
2023-01-19,962.4456176757812,HCLTECH.NS,HCL Technologies
2023-01-20,959.3284301757812,HCLTECH.NS,HCL Technologies
2023-01-23,970.9321899414062,HCLTECH.NS,HCL Technologies
2023-01-24,985.3508911132812,HCLTECH.NS,HCL Technologies
2023-01-25,972.274658203125,HCLTECH.NS,HCL Technologies
2023-01-27,966.0828247070312,HCLTECH.NS,HCL Technologies
2023-01-30,982.6660766601562,HCLTECH.NS,HCL Technologies
2023-01-31,971.7981567382812,HCLTECH.NS,HCL Technologies
2023-02-01,980.3712158203125,HCLTECH.NS,HCL Technologies
2023-02-02,995.52587890625,HCLTECH.NS,HCL Technologies
2023-02-03,992.5382690429688,HCLTECH.NS,HCL Technologies
2023-02-06,992.1486206054688,HCLTECH.NS,HCL Technologies
2023-02-07,977.0374145507812,HCLTECH.NS,HCL Technologies
2023-02-08,991.5425415039062,HCLTECH.NS,HCL Technologies
2023-02-09,992.7114868164062,HCLTECH.NS,HCL Technologies
2023-02-10,966.1260375976562,HCLTECH.NS,HCL Technologies
2023-02-13,963.8312377929688,HCLTECH.NS,HCL Technologies
2023-02-14,974.6126098632812,HCLTECH.NS,HCL Technologies
2023-02-15,981.064208984375,HCLTECH.NS,HCL Technologies
2023-02-16,976.9506225585938,HCLTECH.NS,HCL Technologies
2023-02-17,960.8436279296875,HCLTECH.NS,HCL Technologies
2023-02-20,966.169189453125,HCLTECH.NS,HCL Technologies
2023-02-21,957.0767822265625,HCLTECH.NS,HCL Technologies
2023-02-22,946.1654052734375,HCLTECH.NS,HCL Technologies
2023-02-23,947.6806030273438,HCLTECH.NS,HCL Technologies
2023-02-24,948.11376953125,HCLTECH.NS,HCL Technologies
2023-02-27,938.6746215820312,HCLTECH.NS,HCL Technologies
2023-02-28,933.1755981445312,HCLTECH.NS,HCL Technologies
2023-03-01,953.5263061523438,HCLTECH.NS,HCL Technologies
2023-03-02,957.7260131835938,HCLTECH.NS,HCL Technologies
2023-03-03,969.027099609375,HCLTECH.NS,HCL Technologies
2023-03-06,975.695068359375,HCLTECH.NS,HCL Technologies
2023-03-08,970.4558715820312,HCLTECH.NS,HCL Technologies
2023-03-09,966.9920043945312,HCLTECH.NS,HCL Technologies
2023-03-10,966.6892700195312,HCLTECH.NS,HCL Technologies
2023-03-13,951.3612670898438,HCLTECH.NS,HCL Technologies
2023-03-14,938.7613525390625,HCLTECH.NS,HCL Technologies
2023-03-15,934.9510498046875,HCLTECH.NS,HCL Technologies
2023-03-16,928.6726684570312,HCLTECH.NS,HCL Technologies
2023-03-17,959.8911743164062,HCLTECH.NS,HCL Technologies
2023-03-20,944.6497192382812,HCLTECH.NS,HCL Technologies
2023-03-21,938.6314697265625,HCLTECH.NS,HCL Technologies
2023-03-22,936.509765625,HCLTECH.NS,HCL Technologies
2023-03-23,923.0437622070312,HCLTECH.NS,HCL Technologies
2023-03-24,910.7900390625,HCLTECH.NS,HCL Technologies
2023-03-27,910.5737915039062,HCLTECH.NS,HCL Technologies
2023-03-28,901.5675659179688,HCLTECH.NS,HCL Technologies
2023-03-29,924.4293823242188,HCLTECH.NS,HCL Technologies
2023-03-31,939.8006591796875,HCLTECH.NS,HCL Technologies
2023-04-03,950.971435546875,HCLTECH.NS,HCL Technologies
2023-04-05,962.2723999023438,HCLTECH.NS,HCL Technologies
2023-04-06,945.5157470703125,HCLTECH.NS,HCL Technologies
2023-04-10,955.2581176757812,HCLTECH.NS,HCL Technologies
2023-04-11,941.3157348632812,HCLTECH.NS,HCL Technologies
2023-04-12,947.8106689453125,HCLTECH.NS,HCL Technologies
2023-04-13,928.1962890625,HCLTECH.NS,HCL Technologies
2023-04-17,902.5202026367188,HCLTECH.NS,HCL Technologies
2023-04-18,921.2686157226562,HCLTECH.NS,HCL Technologies
2023-04-19,899.4891967773438,HCLTECH.NS,HCL Technologies
2023-04-20,898.4500732421875,HCLTECH.NS,HCL Technologies
2023-04-21,908.3654174804688,HCLTECH.NS,HCL Technologies
2023-04-24,912.781982421875,HCLTECH.NS,HCL Technologies
2023-04-25,912.2623291015625,HCLTECH.NS,HCL Technologies
2023-04-26,922.7406616210938,HCLTECH.NS,HCL Technologies
